Id, Source, Target
1872,25, 259
1873,179, 364
1874,28, 152
1875,175, 238
1876,3, 160
1877,136, 337
1878,230, 436
1879,55, 97
1880,55, 99
1881,177, 504
1882,191, 309
1883,121, 323
1884,4, 496
1885,20, 230
1886,3, 65
1887,13, 232
1888,226, 433
1889,179, 298
1890,109, 180
1891,127, 405
1892,34, 431
1893,8, 271
1894,76, 238
1895,26, 30
1896,68, 137
1897,36, 40
1898,1, 214
1899,143, 170
1900,86, 388
1901,161, 351
1902,9, 33
1903,9, 32
1904,9, 31
1905,142, 476
1906,37, 140
1907,119, 411
1908,119, 412
1909,12, 77
1910,13, 348
1911,31, 294
1912,9, 167
1913,5, 176
1914,1, 365
1915,1, 369
1916,40, 184
1917,27, 359
1918,155, 166
1919,7, 149
1920,35, 61
1921,158, 299
1922,6, 475
1923,34, 58
1924,223, 479
1925,22, 436
1926,1, 186
1927,9, 503
1928,19, 175
1929,252, 327
1930,119, 123
1931,223, 254
1932,260, 396
1933,199, 461
1934,19, 197
1935,349, 421
1936,5, 32
1937,5, 30
1938,5, 37
1939,5, 35
1940,20, 162
1941,116, 142
1942,9, 348
1943,0, 33
1944,197, 302
1945,104, 315
1946,92, 451
1947,60, 84
1948,2, 314
1949,2, 316
1950,12, 462
1951,60, 442
1952,172, 319
1953,22, 423
1954,150, 433
1955,14, 408
1956,64, 142
1957,64, 148
1958,231, 244
1959,4, 211
1960,54, 169
1961,0, 444
1962,84, 182
1963,0, 287
1964,362, 461
1965,117, 266
1966,104, 207
1967,36, 189
1968,177, 264
1969,148, 256
1970,5, 101
1971,84, 488
1972,94, 426
1973,405, 460
1974,4, 104
1975,4, 103
1976,21, 294
1977,3, 5
1978,60, 158
1979,6, 273
1980,144, 393
1981,6, 275
1982,178, 500
1983,51, 302
1984,43, 288
1985,353, 355
1986,0, 44
1987,54, 63
1988,12, 366
1989,107, 268
1990,89, 102
1991,161, 437
1992,33, 154
1993,124, 225
1994,21, 471
1995,94, 112
1996,2, 403
1997,314, 462
1998,314, 463
1999,59, 197
2000,2, 406
2001,15, 22
2002,193, 247
2003,231, 247
2004,280, 285
2005,43, 196
2006,25, 95
2007,151, 260
2008,18, 116
2009,18, 113
